respondent,democrat,republican,independent,democrat_noleaners,democrat_leaners,republican_leaners,probe,congenial,response_probe,question,condition,correct
119,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
119,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
119,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
120,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
120,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
120,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
120,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
123,,,,,0.0,,,0.0,,aca,scale,0
123,,,,,0.0,,,0.0,,aca2,scale,0
123,,,,,0.0,,,0.0,,gg,scale,0
123,,,,,0.0,,,1.0,,dt,scale,0
127,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
127,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
127,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
127,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
133,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,1
133,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
133,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
133,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
134,,,,,0.0,,,0.0,,aca,scale,0
134,,,,,0.0,,,0.0,,aca2,scale,0
134,,,,,0.0,,,0.0,,gg,scale,0
134,,,,,0.0,,,1.0,,dt,scale,1
137,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
137,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
137,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
137,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
139,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
139,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
139,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
139,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
140,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
140,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
140,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
140,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
142,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
142,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
142,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
142,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
145,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
145,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
145,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
145,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
147,1.0,0.0,0.0,,1.0,,,1.0,,aca,scale,0
147,1.0,0.0,0.0,,1.0,,,1.0,,aca2,scale,0
147,1.0,0.0,0.0,,1.0,,,1.0,,gg,scale,1
147,1.0,0.0,0.0,,1.0,,,0.0,,dt,scale,0
148,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
148,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
148,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
148,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
149,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
149,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
149,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
149,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,0
150,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
150,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
150,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,1
150,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,1
154,0.0,0.0,1.0,,0.0,,,0.0,,aca,scale,0
154,0.0,0.0,1.0,,0.0,,,0.0,,aca2,scale,0
154,0.0,0.0,1.0,,0.0,,,0.0,,gg,scale,1
154,0.0,0.0,1.0,,0.0,,,1.0,,dt,scale,1
155,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
155,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
155,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
155,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
157,,,,,0.0,,,0.0,,aca,scale,0
157,,,,,0.0,,,0.0,,aca2,scale,0
157,,,,,0.0,,,0.0,,gg,scale,0
157,,,,,0.0,,,1.0,,dt,scale,0
159,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
159,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
159,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
159,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
160,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
160,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
160,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
160,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
161,,,,,0.0,,,0.0,,aca,scale,0
161,,,,,0.0,,,0.0,,aca2,scale,0
161,,,,,0.0,,,0.0,,gg,scale,0
161,,,,,0.0,,,1.0,,dt,scale,1
165,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
165,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,1
165,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
165,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
166,1.0,0.0,0.0,,1.0,,,1.0,,aca,scale,0
166,1.0,0.0,0.0,,1.0,,,1.0,,aca2,scale,0
166,1.0,0.0,0.0,,1.0,,,1.0,,gg,scale,1
166,1.0,0.0,0.0,,1.0,,,0.0,,dt,scale,1
169,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
169,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
169,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
169,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
170,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
170,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
170,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
170,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
175,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
175,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
175,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
175,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
177,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
177,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
177,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,1
177,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,1
180,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
180,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
180,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
180,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
182,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
182,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
182,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
182,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
184,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
184,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
184,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
184,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,0
185,,,,,0.0,,,0.0,,aca,scale,0
185,,,,,0.0,,,0.0,,aca2,scale,0
185,,,,,0.0,,,0.0,,gg,scale,0
185,,,,,0.0,,,1.0,,dt,scale,1
187,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
187,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
187,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
187,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
190,1.0,0.0,0.0,,1.0,,,1.0,,aca,scale,1
190,1.0,0.0,0.0,,1.0,,,1.0,,aca2,scale,0
190,1.0,0.0,0.0,,1.0,,,1.0,,gg,scale,1
190,1.0,0.0,0.0,,1.0,,,0.0,,dt,scale,1
191,0.0,0.0,1.0,,0.0,,,0.0,,aca,scale,0
191,0.0,0.0,1.0,,0.0,,,0.0,,aca2,scale,0
191,0.0,0.0,1.0,,0.0,,,0.0,,gg,scale,0
191,0.0,0.0,1.0,,0.0,,,1.0,,dt,scale,0
192,,,,,0.0,,,0.0,,aca,scale,0
192,,,,,0.0,,,0.0,,aca2,scale,0
192,,,,,0.0,,,0.0,,gg,scale,0
192,,,,,0.0,,,1.0,,dt,scale,1
194,,,,,0.0,,,0.0,,aca,scale,0
194,,,,,0.0,,,0.0,,aca2,scale,0
194,,,,,0.0,,,0.0,,gg,scale,0
194,,,,,0.0,,,1.0,,dt,scale,1
195,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
195,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
195,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
195,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
198,,,,,0.0,,,0.0,,aca,scale,1
198,,,,,0.0,,,0.0,,aca2,scale,0
198,,,,,0.0,,,0.0,,gg,scale,0
198,,,,,0.0,,,1.0,,dt,scale,0
203,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
203,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
203,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
203,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
204,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
204,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
204,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
204,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
208,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
208,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
208,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
208,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
210,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
210,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
210,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
210,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,1
214,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
214,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
214,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
214,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
216,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
216,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
216,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
216,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
218,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
218,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
218,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
218,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
220,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
220,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
220,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
220,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
222,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
222,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
222,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
222,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
226,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
226,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
226,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
226,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
228,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
228,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
228,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
228,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
229,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
229,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
229,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
229,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
233,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,1
233,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
233,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
233,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
238,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
238,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
238,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
238,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,0
239,1.0,0.0,0.0,,1.0,,,1.0,,aca,scale,0
239,1.0,0.0,0.0,,1.0,,,1.0,,aca2,scale,0
239,1.0,0.0,0.0,,1.0,,,1.0,,gg,scale,1
239,1.0,0.0,0.0,,1.0,,,0.0,,dt,scale,1
241,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
241,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
241,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
241,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
242,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
242,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
242,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
242,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,1
243,0.0,0.0,1.0,,0.0,,,0.0,,aca,scale,0
243,0.0,0.0,1.0,,0.0,,,0.0,,aca2,scale,0
243,0.0,0.0,1.0,,0.0,,,0.0,,gg,scale,0
243,0.0,0.0,1.0,,0.0,,,1.0,,dt,scale,1
245,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
245,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,1
245,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
245,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,1
249,1.0,0.0,0.0,,1.0,,,1.0,,aca,scale,0
249,1.0,0.0,0.0,,1.0,,,1.0,,aca2,scale,0
249,1.0,0.0,0.0,,1.0,,,1.0,,gg,scale,1
249,1.0,0.0,0.0,,1.0,,,0.0,,dt,scale,1
250,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,1
250,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
250,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
250,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,1
256,1.0,0.0,0.0,,1.0,,,1.0,,aca,scale,0
256,1.0,0.0,0.0,,1.0,,,1.0,,aca2,scale,0
256,1.0,0.0,0.0,,1.0,,,1.0,,gg,scale,0
256,1.0,0.0,0.0,,1.0,,,0.0,,dt,scale,0
259,0.0,0.0,1.0,,0.0,,,0.0,,aca,scale,0
259,0.0,0.0,1.0,,0.0,,,0.0,,aca2,scale,0
259,0.0,0.0,1.0,,0.0,,,0.0,,gg,scale,0
259,0.0,0.0,1.0,,0.0,,,1.0,,dt,scale,1
260,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
260,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
260,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
260,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,0
262,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,1
262,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
262,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
262,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,1
264,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
264,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
264,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
264,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
268,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
268,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
268,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
268,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
269,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
269,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
269,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
269,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
270,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
270,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
270,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
270,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,0
272,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
272,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
272,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
272,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
274,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
274,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
274,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
274,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
275,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,1
275,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
275,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
275,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
279,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
279,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
279,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
279,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,0
280,,,,,0.0,,,0.0,,aca,scale,0
280,,,,,0.0,,,0.0,,aca2,scale,0
280,,,,,0.0,,,0.0,,gg,scale,1
280,,,,,0.0,,,1.0,,dt,scale,1
283,,,,,0.0,,,0.0,,aca,scale,0
283,,,,,0.0,,,0.0,,aca2,scale,0
283,,,,,0.0,,,0.0,,gg,scale,0
283,,,,,0.0,,,1.0,,dt,scale,1
286,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
286,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
286,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
286,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
293,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
293,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
293,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
293,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
294,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
294,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
294,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
294,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
295,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
295,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
295,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,1
295,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,1
296,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
296,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
296,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
296,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
297,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
297,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
297,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
297,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
298,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
298,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
298,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,1
298,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,0
300,1.0,0.0,0.0,,1.0,,,1.0,,aca,scale,0
300,1.0,0.0,0.0,,1.0,,,1.0,,aca2,scale,0
300,1.0,0.0,0.0,,1.0,,,1.0,,gg,scale,0
300,1.0,0.0,0.0,,1.0,,,0.0,,dt,scale,0
303,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
303,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
303,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
303,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
305,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
305,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
305,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
305,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
311,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,1
311,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
311,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
311,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
315,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
315,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
315,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,1
315,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,0
317,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
317,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
317,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
317,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
318,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
318,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
318,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
318,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,0
320,1.0,0.0,0.0,,1.0,,,1.0,,aca,scale,0
320,1.0,0.0,0.0,,1.0,,,1.0,,aca2,scale,0
320,1.0,0.0,0.0,,1.0,,,1.0,,gg,scale,1
320,1.0,0.0,0.0,,1.0,,,0.0,,dt,scale,1
321,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
321,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
321,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
321,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
322,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
322,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
322,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
322,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,0
323,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,1
323,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
323,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
323,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,1
325,,,,,0.0,,,0.0,,aca,scale,1
325,,,,,0.0,,,0.0,,aca2,scale,0
325,,,,,0.0,,,0.0,,gg,scale,0
325,,,,,0.0,,,1.0,,dt,scale,1
332,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
332,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
332,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
332,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
333,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
333,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
333,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
333,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,0
334,1.0,0.0,0.0,,1.0,,,1.0,,aca,scale,0
334,1.0,0.0,0.0,,1.0,,,1.0,,aca2,scale,0
334,1.0,0.0,0.0,,1.0,,,1.0,,gg,scale,0
334,1.0,0.0,0.0,,1.0,,,0.0,,dt,scale,0
338,1.0,0.0,0.0,,1.0,,,1.0,,aca,scale,0
338,1.0,0.0,0.0,,1.0,,,1.0,,aca2,scale,0
338,1.0,0.0,0.0,,1.0,,,1.0,,gg,scale,1
338,1.0,0.0,0.0,,1.0,,,0.0,,dt,scale,1
339,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
339,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
339,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
339,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,0
341,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
341,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
341,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
341,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
343,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
