respondent,democrat,republican,independent,democrat_noleaners,democrat_leaners,questions,responses,scale_correct_10,scale_correct_7,scale_mc_c_10,scale_mc_c_8,congenial
49,1,0,0,1,1,rg_s_dt_4,10,1,1,1,1,0
50,0,0,1,NA,NA,rg_s_aca_1,2,0,1,NA,NA,0
50,0,0,1,NA,NA,rg_s_aca_2,2,0,1,NA,NA,0
50,0,0,1,NA,NA,rg_s_aca_3,5,0,0,0,0,NA
50,0,0,1,NA,NA,rg_s_aca_4,4,0,0,NA,NA,0
50,0,0,1,NA,NA,rg_s_aca2_1,0,1,1,NA,NA,0
50,0,0,1,NA,NA,rg_s_aca2_2,3,0,0,NA,NA,0
50,0,0,1,NA,NA,rg_s_aca2_3,5,0,0,0,0,NA
50,0,0,1,NA,NA,rg_s_aca2_4,1,0,1,NA,NA,0
50,0,0,1,NA,NA,rg_s_gg_1,2,0,1,NA,NA,0
50,0,0,1,NA,NA,rg_s_gg_2,1,0,1,NA,NA,0
50,0,0,1,NA,NA,rg_s_gg_3,4,0,0,NA,NA,0
50,0,0,1,NA,NA,rg_s_gg_4,6,0,0,0,0,NA
50,0,0,1,NA,NA,rg_s_gg2_1,6,0,0,NA,NA,0
50,0,0,1,NA,NA,rg_s_gg2_2,2,0,0,NA,NA,NA
50,0,0,1,NA,NA,rg_s_gg2_3,0,1,1,NA,NA,0
50,0,0,1,NA,NA,rg_s_gg2_4,5,0,0,NA,NA,NA
50,0,0,1,NA,NA,rg_s_dt_1,7,0,0,NA,NA,0
50,0,0,1,NA,NA,rg_s_dt_2,8,0,0,NA,NA,0
50,0,0,1,NA,NA,rg_s_dt_3,7,0,0,NA,NA,0
50,0,0,1,NA,NA,rg_s_dt_4,10,1,1,1,1,NA
52,0,1,0,0,0,rg_s_aca_1,5,0,0,NA,NA,0
52,0,1,0,0,0,rg_s_aca_2,1,0,1,NA,NA,0
52,0,1,0,0,0,rg_s_aca_3,8,0,1,0,1,0
52,0,1,0,0,0,rg_s_aca_4,9,0,0,NA,NA,0
52,0,1,0,0,0,rg_s_aca2_1,8,0,0,NA,NA,0
52,0,1,0,0,0,rg_s_aca2_2,1,0,1,NA,NA,0
52,0,1,0,0,0,rg_s_aca2_3,9,0,1,0,1,0
52,0,1,0,0,0,rg_s_aca2_4,4,0,0,NA,NA,0
52,0,1,0,0,0,rg_s_gg_1,1,0,1,NA,NA,0
52,0,1,0,0,0,rg_s_gg_2,3,0,0,NA,NA,0
52,0,1,0,0,0,rg_s_gg_3,9,0,0,NA,NA,0
52,0,1,0,0,0,rg_s_gg_4,9,0,1,0,1,0
52,0,1,0,0,0,rg_s_gg2_1,1,0,1,NA,NA,0
52,0,1,0,0,0,rg_s_gg2_2,7,0,0,NA,NA,0
52,0,1,0,0,0,rg_s_gg2_3,8,0,0,NA,NA,0
52,0,1,0,0,0,rg_s_gg2_4,9,0,1,NA,NA,0
52,0,1,0,0,0,rg_s_dt_1,8,0,0,NA,NA,0
52,0,1,0,0,0,rg_s_dt_2,9,0,0,NA,NA,0
52,0,1,0,0,0,rg_s_dt_3,8,0,0,NA,NA,0
52,0,1,0,0,0,rg_s_dt_4,7,0,0,0,0,1
54,1,0,0,1,1,rg_s_aca_1,2,0,1,NA,NA,0
54,1,0,0,1,1,rg_s_aca_2,0,1,1,NA,NA,0
54,1,0,0,1,1,rg_s_aca_3,7,0,0,0,0,1
54,1,0,0,1,1,rg_s_aca_4,5,0,0,NA,NA,0
54,1,0,0,1,1,rg_s_aca2_1,2,0,1,NA,NA,0
54,1,0,0,1,1,rg_s_aca2_2,0,1,1,NA,NA,0
54,1,0,0,1,1,rg_s_aca2_3,5,0,0,0,0,1
54,1,0,0,1,1,rg_s_aca2_4,0,1,1,NA,NA,0
54,1,0,0,1,1,rg_s_gg_1,7,0,0,NA,NA,0
54,1,0,0,1,1,rg_s_gg_2,5,0,0,NA,NA,0
54,1,0,0,1,1,rg_s_gg_3,9,0,0,NA,NA,0
54,1,0,0,1,1,rg_s_gg_4,10,1,1,1,1,1
54,1,0,0,1,1,rg_s_gg2_1,0,1,1,NA,NA,0
54,1,0,0,1,1,rg_s_gg2_2,9,0,1,NA,NA,1
54,1,0,0,1,1,rg_s_gg2_3,0,1,1,NA,NA,0
54,1,0,0,1,1,rg_s_gg2_4,7,0,0,NA,NA,1
54,1,0,0,1,1,rg_s_dt_1,10,0,0,NA,NA,0
54,1,0,0,1,1,rg_s_dt_2,7,0,0,NA,NA,0
54,1,0,0,1,1,rg_s_dt_3,9,0,0,NA,NA,0
54,1,0,0,1,1,rg_s_dt_4,10,1,1,1,1,0
55,1,0,0,NA,1,rg_s_aca_1,1,0,1,NA,NA,0
55,1,0,0,NA,1,rg_s_aca_2,3,0,0,NA,NA,0
55,1,0,0,NA,1,rg_s_aca_3,8,0,1,0,1,1
55,1,0,0,NA,1,rg_s_aca_4,5,0,0,NA,NA,0
55,1,0,0,NA,1,rg_s_aca2_1,3,0,0,NA,NA,0
55,1,0,0,NA,1,rg_s_aca2_2,7,0,0,NA,NA,0
55,1,0,0,NA,1,rg_s_aca2_3,6,0,0,0,0,1
55,1,0,0,NA,1,rg_s_aca2_4,3,0,0,NA,NA,0
55,1,0,0,NA,1,rg_s_gg_1,3,0,0,NA,NA,0
55,1,0,0,NA,1,rg_s_gg_2,1,0,1,NA,NA,0
55,1,0,0,NA,1,rg_s_gg_3,9,0,0,NA,NA,0
55,1,0,0,NA,1,rg_s_gg_4,8,0,1,0,1,1
55,1,0,0,NA,1,rg_s_gg2_1,1,0,1,NA,NA,0
55,1,0,0,NA,1,rg_s_gg2_2,1,0,0,NA,NA,1
55,1,0,0,NA,1,rg_s_gg2_3,8,0,0,NA,NA,0
55,1,0,0,NA,1,rg_s_gg2_4,9,0,1,NA,NA,1
55,1,0,0,NA,1,rg_s_dt_1,9,0,0,NA,NA,0
55,1,0,0,NA,1,rg_s_dt_2,9,0,0,NA,NA,0
55,1,0,0,NA,1,rg_s_dt_3,10,0,0,NA,NA,0
55,1,0,0,NA,1,rg_s_dt_4,6,0,0,0,0,0
57,0,1,0,0,0,rg_s_aca_1,5,0,0,NA,NA,0
57,0,1,0,0,0,rg_s_aca_2,3,0,0,NA,NA,0
57,0,1,0,0,0,rg_s_aca_3,3,0,0,0,0,0
57,0,1,0,0,0,rg_s_aca_4,4,0,0,NA,NA,0
57,0,1,0,0,0,rg_s_aca2_1,4,0,0,NA,NA,0
57,0,1,0,0,0,rg_s_aca2_2,7,0,0,NA,NA,0
57,0,1,0,0,0,rg_s_aca2_3,7,0,0,0,0,0
57,0,1,0,0,0,rg_s_aca2_4,5,0,0,NA,NA,0
57,0,1,0,0,0,rg_s_gg_1,5,0,0,NA,NA,0
57,0,1,0,0,0,rg_s_gg_2,1,0,1,NA,NA,0
57,0,1,0,0,0,rg_s_gg_3,6,0,0,NA,NA,0
57,0,1,0,0,0,rg_s_gg_4,7,0,0,0,0,0
57,0,1,0,0,0,rg_s_gg2_1,3,0,0,NA,NA,0
57,0,1,0,0,0,rg_s_gg2_2,2,0,0,NA,NA,0
57,0,1,0,0,0,rg_s_gg2_3,5,0,0,NA,NA,0
57,0,1,0,0,0,rg_s_gg2_4,4,0,0,NA,NA,0
57,0,1,0,0,0,rg_s_dt_1,3,0,0,NA,NA,0
57,0,1,0,0,0,rg_s_dt_2,5,0,0,NA,NA,0
57,0,1,0,0,0,rg_s_dt_3,4,0,0,NA,NA,0
57,0,1,0,0,0,rg_s_dt_4,4,0,0,0,0,1
60,1,0,0,1,1,rg_s_aca_1,5,0,0,NA,NA,0
60,1,0,0,1,1,rg_s_aca_2,8,0,0,NA,NA,0
60,1,0,0,1,1,rg_s_aca_3,2,0,0,0,0,1
60,1,0,0,1,1,rg_s_aca_4,8,0,0,NA,NA,0
60,1,0,0,1,1,rg_s_aca2_1,5,0,0,NA,NA,0
60,1,0,0,1,1,rg_s_aca2_2,8,0,0,NA,NA,0
60,1,0,0,1,1,rg_s_aca2_3,5,0,0,0,0,1
60,1,0,0,1,1,rg_s_aca2_4,5,0,0,NA,NA,0
60,1,0,0,1,1,rg_s_gg_1,8,0,0,NA,NA,0
60,1,0,0,1,1,rg_s_gg_2,5,0,0,NA,NA,0
60,1,0,0,1,1,rg_s_gg_3,8,0,0,NA,NA,0
60,1,0,0,1,1,rg_s_gg_4,8,0,1,0,1,1
60,1,0,0,1,1,rg_s_gg2_1,5,0,0,NA,NA,0
60,1,0,0,1,1,rg_s_gg2_2,5,0,0,NA,NA,1
60,1,0,0,1,1,rg_s_gg2_3,3,0,0,NA,NA,0
60,1,0,0,1,1,rg_s_gg2_4,0,0,0,NA,NA,1
60,1,0,0,1,1,rg_s_dt_1,9,0,0,NA,NA,0
60,1,0,0,1,1,rg_s_dt_2,8,0,0,NA,NA,0
60,1,0,0,1,1,rg_s_dt_3,8,0,0,NA,NA,0
60,1,0,0,1,1,rg_s_dt_4,8,0,1,0,1,0
65,0,1,0,0,0,rg_s_aca_1,1,0,1,NA,NA,0
65,0,1,0,0,0,rg_s_aca_2,1,0,1,NA,NA,0
65,0,1,0,0,0,rg_s_aca_3,9,0,1,0,1,0
65,0,1,0,0,0,rg_s_aca_4,6,0,0,NA,NA,0
65,0,1,0,0,0,rg_s_aca2_1,10,0,0,NA,NA,0
65,0,1,0,0,0,rg_s_aca2_2,1,0,1,NA,NA,0
65,0,1,0,0,0,rg_s_aca2_3,8,0,1,0,1,0
65,0,1,0,0,0,rg_s_aca2_4,8,0,0,NA,NA,0
65,0,1,0,0,0,rg_s_gg_1,4,0,0,NA,NA,0
65,0,1,0,0,0,rg_s_gg_2,1,0,1,NA,NA,0
65,0,1,0,0,0,rg_s_gg_3,3,0,0,NA,NA,0
65,0,1,0,0,0,rg_s_gg_4,0,0,0,0,0,0
65,0,1,0,0,0,rg_s_gg2_1,7,0,0,NA,NA,0
65,0,1,0,0,0,rg_s_gg2_2,2,0,0,NA,NA,0
65,0,1,0,0,0,rg_s_gg2_3,1,0,1,NA,NA,0
65,0,1,0,0,0,rg_s_gg2_4,10,1,1,NA,NA,0
65,0,1,0,0,0,rg_s_dt_1,6,0,0,NA,NA,0
65,0,1,0,0,0,rg_s_dt_2,6,0,0,NA,NA,0
65,0,1,0,0,0,rg_s_dt_3,6,0,0,NA,NA,0
65,0,1,0,0,0,rg_s_dt_4,9,0,1,0,1,1
70,1,0,0,1,1,rg_s_aca_1,5,0,0,NA,NA,0
70,1,0,0,1,1,rg_s_aca_2,0,1,1,NA,NA,0
70,1,0,0,1,1,rg_s_aca_3,0,0,0,0,0,1
70,1,0,0,1,1,rg_s_aca_4,0,1,1,NA,NA,0
70,1,0,0,1,1,rg_s_aca2_1,0,1,1,NA,NA,0
70,1,0,0,1,1,rg_s_aca2_2,0,1,1,NA,NA,0
70,1,0,0,1,1,rg_s_aca2_3,0,0,0,0,0,1
70,1,0,0,1,1,rg_s_aca2_4,0,1,1,NA,NA,0
70,1,0,0,1,1,rg_s_gg_1,8,0,0,NA,NA,0
70,1,0,0,1,1,rg_s_gg_2,10,0,0,NA,NA,0
70,1,0,0,1,1,rg_s_gg_3,9,0,0,NA,NA,0
70,1,0,0,1,1,rg_s_gg_4,5,0,0,0,0,1
70,1,0,0,1,1,rg_s_gg2_1,3,0,0,NA,NA,0
70,1,0,0,1,1,rg_s_gg2_2,5,0,0,NA,NA,1
70,1,0,0,1,1,rg_s_gg2_3,7,0,0,NA,NA,0
70,1,0,0,1,1,rg_s_gg2_4,7,0,0,NA,NA,1
70,1,0,0,1,1,rg_s_dt_1,6,0,0,NA,NA,0
70,1,0,0,1,1,rg_s_dt_2,6,0,0,NA,NA,0
70,1,0,0,1,1,rg_s_dt_3,6,0,0,NA,NA,0
70,1,0,0,1,1,rg_s_dt_4,9,0,1,0,1,0
74,1,0,0,1,1,rg_s_aca_1,1,0,1,NA,NA,0
74,1,0,0,1,1,rg_s_aca_2,8,0,0,NA,NA,0
74,1,0,0,1,1,rg_s_aca_3,4,0,0,0,0,1
74,1,0,0,1,1,rg_s_aca_4,7,0,0,NA,NA,0
74,1,0,0,1,1,rg_s_aca2_1,8,0,0,NA,NA,0
74,1,0,0,1,1,rg_s_aca2_2,7,0,0,NA,NA,0
74,1,0,0,1,1,rg_s_aca2_3,6,0,0,0,0,1
74,1,0,0,1,1,rg_s_aca2_4,7,0,0,NA,NA,0
74,1,0,0,1,1,rg_s_gg_1,7,0,0,NA,NA,0
74,1,0,0,1,1,rg_s_gg_2,4,0,0,NA,NA,0
74,1,0,0,1,1,rg_s_gg_3,6,0,0,NA,NA,0
74,1,0,0,1,1,rg_s_gg_4,8,0,1,0,1,1
74,1,0,0,1,1,rg_s_gg2_1,7,0,0,NA,NA,0
74,1,0,0,1,1,rg_s_gg2_2,7,0,0,NA,NA,1
74,1,0,0,1,1,rg_s_gg2_3,6,0,0,NA,NA,0
74,1,0,0,1,1,rg_s_gg2_4,7,0,0,NA,NA,1
74,1,0,0,1,1,rg_s_dt_1,7,0,0,NA,NA,0
74,1,0,0,1,1,rg_s_dt_2,7,0,0,NA,NA,0
74,1,0,0,1,1,rg_s_dt_3,7,0,0,NA,NA,0
74,1,0,0,1,1,rg_s_dt_4,7,0,0,0,0,0
76,1,0,0,1,1,rg_s_aca_1,5,0,0,NA,NA,0
76,1,0,0,1,1,rg_s_aca_2,7,0,0,NA,NA,0
76,1,0,0,1,1,rg_s_aca_3,4,0,0,0,0,1
76,1,0,0,1,1,rg_s_aca_4,7,0,0,NA,NA,0
76,1,0,0,1,1,rg_s_aca2_1,6,0,0,NA,NA,0
76,1,0,0,1,1,rg_s_aca2_2,7,0,0,NA,NA,0
76,1,0,0,1,1,rg_s_aca2_3,3,0,0,0,0,1
76,1,0,0,1,1,rg_s_aca2_4,7,0,0,NA,NA,0
76,1,0,0,1,1,rg_s_gg_1,8,0,0,NA,NA,0
76,1,0,0,1,1,rg_s_gg_2,8,0,0,NA,NA,0
76,1,0,0,1,1,rg_s_gg_3,9,0,0,NA,NA,0
76,1,0,0,1,1,rg_s_gg_4,9,0,1,0,1,1
76,1,0,0,1,1,rg_s_gg2_1,8,0,0,NA,NA,0
76,1,0,0,1,1,rg_s_gg2_2,8,0,1,NA,NA,1
76,1,0,0,1,1,rg_s_gg2_3,9,0,0,NA,NA,0
76,1,0,0,1,1,rg_s_gg2_4,9,0,1,NA,NA,1
76,1,0,0,1,1,rg_s_dt_1,8,0,0,NA,NA,0
76,1,0,0,1,1,rg_s_dt_2,4,0,0,NA,NA,0
76,1,0,0,1,1,rg_s_dt_3,8,0,0,NA,NA,0
76,1,0,0,1,1,rg_s_dt_4,10,1,1,1,1,0
79,1,0,0,1,1,rg_s_aca_1,7,0,0,NA,NA,0
79,1,0,0,1,1,rg_s_aca_2,8,0,0,NA,NA,0
79,1,0,0,1,1,rg_s_aca_3,10,1,1,1,1,1
79,1,0,0,1,1,rg_s_aca_4,0,1,1,NA,NA,0
79,1,0,0,1,1,rg_s_aca2_1,6,0,0,NA,NA,0
79,1,0,0,1,1,rg_s_aca2_2,2,0,1,NA,NA,0
79,1,0,0,1,1,rg_s_aca2_3,7,0,0,0,0,1
79,1,0,0,1,1,rg_s_aca2_4,1,0,1,NA,NA,0
79,1,0,0,1,1,rg_s_gg_1,9,0,0,NA,NA,0
79,1,0,0,1,1,rg_s_gg_2,9,0,0,NA,NA,0
79,1,0,0,1,1,rg_s_gg_3,10,0,0,NA,NA,0
79,1,0,0,1,1,rg_s_gg_4,10,1,1,1,1,1
79,1,0,0,1,1,rg_s_gg2_1,0,1,1,NA,NA,0
79,1,0,0,1,1,rg_s_gg2_2,10,1,1,NA,NA,1
79,1,0,0,1,1,rg_s_gg2_3,7,0,0,NA,NA,0
79,1,0,0,1,1,rg_s_gg2_4,10,1,1,NA,NA,1
79,1,0,0,1,1,rg_s_dt_1,10,0,0,NA,NA,0
79,1,0,0,1,1,rg_s_dt_2,0,1,1,NA,NA,0
79,1,0,0,1,1,rg_s_dt_3,0,1,1,NA,NA,0
79,1,0,0,1,1,rg_s_dt_4,10,1,1,1,1,0
80,1,0,0,1,1,rg_s_aca_1,0,1,1,NA,NA,0
80,1,0,0,1,1,rg_s_aca_2,5,0,0,NA,NA,0
80,1,0,0,1,1,rg_s_aca_3,5,0,0,0,0,1
80,1,0,0,1,1,rg_s_aca_4,5,0,0,NA,NA,0
80,1,0,0,1,1,rg_s_aca2_1,5,0,0,NA,NA,0
80,1,0,0,1,1,rg_s_aca2_2,5,0,0,NA,NA,0
80,1,0,0,1,1,rg_s_aca2_3,5,0,0,0,0,1
80,1,0,0,1,1,rg_s_aca2_4,0,1,1,NA,NA,0
80,1,0,0,1,1,rg_s_gg_1,0,1,1,NA,NA,0
80,1,0,0,1,1,rg_s_gg_2,0,1,1,NA,NA,0
80,1,0,0,1,1,rg_s_gg_3,10,0,0,NA,NA,0
80,1,0,0,1,1,rg_s_gg_4,6,0,0,0,0,1
80,1,0,0,1,1,rg_s_gg2_1,0,1,1,NA,NA,0
80,1,0,0,1,1,rg_s_gg2_2,0,0,0,NA,NA,1
80,1,0,0,1,1,rg_s_gg2_3,0,1,1,NA,NA,0
80,1,0,0,1,1,rg_s_gg2_4,4,0,0,NA,NA,1
80,1,0,0,1,1,rg_s_dt_1,10,0,0,NA,NA,0
80,1,0,0,1,1,rg_s_dt_2,5,0,0,NA,NA,0
80,1,0,0,1,1,rg_s_dt_3,5,0,0,NA,NA,0
80,1,0,0,1,1,rg_s_dt_4,10,1,1,1,1,0
81,1,0,0,1,1,rg_s_aca_1,0,1,1,NA,NA,0
81,1,0,0,1,1,rg_s_aca_2,0,1,1,NA,NA,0
81,1,0,0,1,1,rg_s_aca_3,0,0,0,0,0,1
81,1,0,0,1,1,rg_s_aca_4,0,1,1,NA,NA,0
81,1,0,0,1,1,rg_s_aca2_1,0,1,1,NA,NA,0
81,1,0,0,1,1,rg_s_aca2_2,0,1,1,NA,NA,0
81,1,0,0,1,1,rg_s_aca2_3,0,0,0,0,0,1
81,1,0,0,1,1,rg_s_aca2_4,0,1,1,NA,NA,0
81,1,0,0,1,1,rg_s_gg_1,5,0,0,NA,NA,0
81,1,0,0,1,1,rg_s_gg_2,5,0,0,NA,NA,0
81,1,0,0,1,1,rg_s_gg_3,10,0,0,NA,NA,0
81,1,0,0,1,1,rg_s_gg_4,10,1,1,1,1,1
81,1,0,0,1,1,rg_s_gg2_1,0,1,1,NA,NA,0
81,1,0,0,1,1,rg_s_gg2_2,5,0,0,NA,NA,1
81,1,0,0,1,1,rg_s_gg2_3,0,1,1,NA,NA,0
81,1,0,0,1,1,rg_s_gg2_4,0,0,0,NA,NA,1
81,1,0,0,1,1,rg_s_dt_1,0,1,1,NA,NA,0
81,1,0,0,1,1,rg_s_dt_2,5,0,0,NA,NA,0
81,1,0,0,1,1,rg_s_dt_3,10,0,0,NA,NA,0
81,1,0,0,1,1,rg_s_dt_4,10,1,1,1,1,0
84,0,1,0,0,0,rg_s_aca_1,6,0,0,NA,NA,0
84,0,1,0,0,0,rg_s_aca_2,5,0,0,NA,NA,0
84,0,1,0,0,0,rg_s_aca_3,10,1,1,1,1,0
84,0,1,0,0,0,rg_s_aca_4,8,0,0,NA,NA,0
84,0,1,0,0,0,rg_s_aca2_1,8,0,0,NA,NA,0
84,0,1,0,0,0,rg_s_aca2_2,1,0,1,NA,NA,0
84,0,1,0,0,0,rg_s_aca2_3,5,0,0,0,0,0
84,0,1,0,0,0,rg_s_aca2_4,8,0,0,NA,NA,0
84,0,1,0,0,0,rg_s_gg_1,8,0,0,NA,NA,0
84,0,1,0,0,0,rg_s_gg_2,0,1,1,NA,NA,0
84,0,1,0,0,0,rg_s_gg_3,8,0,0,NA,NA,0
84,0,1,0,0,0,rg_s_gg_4,8,0,1,0,1,0
84,0,1,0,0,0,rg_s_gg2_1,0,1,1,NA,NA,0
84,0,1,0,0,0,rg_s_gg2_2,0,0,0,NA,NA,0
84,0,1,0,0,0,rg_s_gg2_3,8,0,0,NA,NA,0
84,0,1,0,0,0,rg_s_gg2_4,10,1,1,NA,NA,0
84,0,1,0,0,0,rg_s_dt_1,9,0,0,NA,NA,0
84,0,1,0,0,0,rg_s_dt_2,9,0,0,NA,NA,0
84,0,1,0,0,0,rg_s_dt_3,9,0,0,NA,NA,0
84,0,1,0,0,0,rg_s_dt_4,9,0,1,0,1,1
85,1,0,0,1,1,rg_s_aca_1,1,0,1,NA,NA,0
85,1,0,0,1,1,rg_s_aca_2,1,0,1,NA,NA,0
85,1,0,0,1,1,rg_s_aca_3,4,0,0,0,0,1
85,1,0,0,1,1,rg_s_aca_4,5,0,0,NA,NA,0
85,1,0,0,1,1,rg_s_aca2_1,0,1,1,NA,NA,0
85,1,0,0,1,1,rg_s_aca2_2,1,0,1,NA,NA,0
85,1,0,0,1,1,rg_s_aca2_3,3,0,0,0,0,1
85,1,0,0,1,1,rg_s_aca2_4,4,0,0,NA,NA,0
85,1,0,0,1,1,rg_s_gg_1,2,0,1,NA,NA,0
85,1,0,0,1,1,rg_s_gg_2,2,0,1,NA,NA,0
85,1,0,0,1,1,rg_s_gg_3,7,0,0,NA,NA,0
85,1,0,0,1,1,rg_s_gg_4,8,0,1,0,1,1
85,1,0,0,1,1,rg_s_gg2_1,5,0,0,NA,NA,0
85,1,0,0,1,1,rg_s_gg2_2,1,0,0,NA,NA,1
85,1,0,0,1,1,rg_s_gg2_3,1,0,1,NA,NA,0
85,1,0,0,1,1,rg_s_gg2_4,8,0,1,NA,NA,1
85,1,0,0,1,1,rg_s_dt_1,5,0,0,NA,NA,0
85,1,0,0,1,1,rg_s_dt_2,3,0,0,NA,NA,0
85,1,0,0,1,1,rg_s_dt_3,5,0,0,NA,NA,0
85,1,0,0,1,1,rg_s_dt_4,8,0,1,0,1,0
86,1,0,0,1,1,rg_s_aca_1,1,0,1,NA,NA,0
86,1,0,0,1,1,rg_s_aca_2,1,0,1,NA,NA,0
86,1,0,0,1,1,rg_s_aca_3,7,0,0,0,0,1
86,1,0,0,1,1,rg_s_aca_4,6,0,0,NA,NA,0
86,1,0,0,1,1,rg_s_aca2_1,0,1,1,NA,NA,0
86,1,0,0,1,1,rg_s_aca2_2,1,0,1,NA,NA,0
86,1,0,0,1,1,rg_s_aca2_3,5,0,0,0,0,1
86,1,0,0,1,1,rg_s_aca2_4,0,1,1,NA,NA,0
86,1,0,0,1,1,rg_s_gg_1,0,1,1,NA,NA,0
86,1,0,0,1,1,rg_s_gg_2,1,0,1,NA,NA,0
86,1,0,0,1,1,rg_s_gg_3,7,0,0,NA,NA,0
86,1,0,0,1,1,rg_s_gg_4,5,0,0,0,0,1
86,1,0,0,1,1,rg_s_gg2_1,0,1,1,NA,NA,0
86,1,0,0,1,1,rg_s_gg2_2,6,0,0,NA,NA,1
86,1,0,0,1,1,rg_s_gg2_3,0,1,1,NA,NA,0
86,1,0,0,1,1,rg_s_gg2_4,9,0,1,NA,NA,1
86,1,0,0,1,1,rg_s_dt_1,0,1,1,NA,NA,0
86,1,0,0,1,1,rg_s_dt_2,0,1,1,NA,NA,0
86,1,0,0,1,1,rg_s_dt_3,0,1,1,NA,NA,0
86,1,0,0,1,1,rg_s_dt_4,10,1,1,1,1,0
87,0,0,1,NA,0,rg_s_aca_1,0,1,1,NA,NA,0
87,0,0,1,NA,0,rg_s_aca_2,0,1,1,NA,NA,0
87,0,0,1,NA,0,rg_s_aca_3,9,0,1,0,1,0
87,0,0,1,NA,0,rg_s_aca_4,5,0,0,NA,NA,0
87,0,0,1,NA,0,rg_s_aca2_1,0,1,1,NA,NA,0
87,0,0,1,NA,0,rg_s_aca2_2,0,1,1,NA,NA,0
87,0,0,1,NA,0,rg_s_aca2_3,4,0,0,0,0,0
87,0,0,1,NA,0,rg_s_aca2_4,3,0,0,NA,NA,0
87,0,0,1,NA,0,rg_s_gg_1,7,0,0,NA,NA,0
87,0,0,1,NA,0,rg_s_gg_2,6,0,0,NA,NA,0
87,0,0,1,NA,0,rg_s_gg_3,10,0,0,NA,NA,0
87,0,0,1,NA,0,rg_s_gg_4,10,1,1,1,1,0
87,0,0,1,NA,0,rg_s_gg2_1,3,0,0,NA,NA,0
87,0,0,1,NA,0,rg_s_gg2_2,6,0,0,NA,NA,0
87,0,0,1,NA,0,rg_s_gg2_3,1,0,1,NA,NA,0
87,0,0,1,NA,0,rg_s_gg2_4,9,0,1,NA,NA,0
87,0,0,1,NA,0,rg_s_dt_1,5,0,0,NA,NA,0
87,0,0,1,NA,0,rg_s_dt_2,1,0,1,NA,NA,0
87,0,0,1,NA,0,rg_s_dt_3,0,1,1,NA,NA,0
87,0,0,1,NA,0,rg_s_dt_4,10,1,1,1,1,1
92,1,0,0,1,1,rg_s_aca_1,0,1,1,NA,NA,0
92,1,0,0,1,1,rg_s_aca_2,0,1,1,NA,NA,0
92,1,0,0,1,1,rg_s_aca_3,3,0,0,0,0,1
92,1,0,0,1,1,rg_s_aca_4,2,0,1,NA,NA,0
92,1,0,0,1,1,rg_s_aca2_1,0,1,1,NA,NA,0
92,1,0,0,1,1,rg_s_aca2_2,0,1,1,NA,NA,0
92,1,0,0,1,1,rg_s_aca2_3,0,0,0,0,0,1
92,1,0,0,1,1,rg_s_aca2_4,0,1,1,NA,NA,0
92,1,0,0,1,1,rg_s_gg_1,7,0,0,NA,NA,0
92,1,0,0,1,1,rg_s_gg_2,4,0,0,NA,NA,0
92,1,0,0,1,1,rg_s_gg_3,9,0,0,NA,NA,0
92,1,0,0,1,1,rg_s_gg_4,8,0,1,0,1,1
92,1,0,0,1,1,rg_s_gg2_1,1,0,1,NA,NA,0
92,1,0,0,1,1,rg_s_gg2_2,6,0,0,NA,NA,1
92,1,0,0,1,1,rg_s_gg2_3,3,0,0,NA,NA,0
92,1,0,0,1,1,rg_s_gg2_4,9,0,1,NA,NA,1
92,1,0,0,1,1,rg_s_dt_1,9,0,0,NA,NA,0
92,1,0,0,1,1,rg_s_dt_2,1,0,1,NA,NA,0
92,1,0,0,1,1,rg_s_dt_3,1,0,1,NA,NA,0
92,1,0,0,1,1,rg_s_dt_4,9,0,1,0,1,0
93,1,0,0,NA,1,rg_s_aca_1,5,0,0,NA,NA,0
93,1,0,0,NA,1,rg_s_aca_2,5,0,0,NA,NA,0
93,1,0,0,NA,1,rg_s_aca_3,4,0,0,0,0,1
93,1,0,0,NA,1,rg_s_aca_4,5,0,0,NA,NA,0
93,1,0,0,NA,1,rg_s_aca2_1,2,0,1,NA,NA,0
93,1,0,0,NA,1,rg_s_aca2_2,3,0,0,NA,NA,0
93,1,0,0,NA,1,rg_s_aca2_3,3,0,0,0,0,1
93,1,0,0,NA,1,rg_s_aca2_4,3,0,0,NA,NA,0
93,1,0,0,NA,1,rg_s_gg_1,3,0,0,NA,NA,0
93,1,0,0,NA,1,rg_s_gg_2,3,0,0,NA,NA,0
93,1,0,0,NA,1,rg_s_gg_3,9,0,0,NA,NA,0
93,1,0,0,NA,1,rg_s_gg_4,8,0,1,0,1,1
93,1,0,0,NA,1,rg_s_gg2_1,1,0,1,NA,NA,0
93,1,0,0,NA,1,rg_s_gg2_2,2,0,0,NA,NA,1
93,1,0,0,NA,1,rg_s_gg2_3,3,0,0,NA,NA,0
93,1,0,0,NA,1,rg_s_gg2_4,9,0,1,NA,NA,1
93,1,0,0,NA,1,rg_s_dt_1,6,0,0,NA,NA,0
93,1,0,0,NA,1,rg_s_dt_2,1,0,1,NA,NA,0
93,1,0,0,NA,1,rg_s_dt_3,5,0,0,NA,NA,0
93,1,0,0,NA,1,rg_s_dt_4,7,0,0,0,0,0
95,1,0,0,1,1,rg_s_aca_1,5,0,0,NA,NA,0
95,1,0,0,1,1,rg_s_aca_2,0,1,1,NA,NA,0
